01 001        AUTAUGA                            COUNTY                       3AUTAUGA                       01001               5457110                                                             12
01 002        BALDWIN                            COUNTY                       3BALDWIN                       01003              18226510                                                             12
01 003        BARBOUR                            COUNTY                       3BARBOUR                       01005               2745710                                                             12
01 004        BIBB                               COUNTY                       3BIBB                          01007               2291510                                                             07
01 005        BLOUNT                             COUNTY                       3BLOUNT                        01009               5732210                                                             12
01 006        BULLOCK                            COUNTY                       3BULLOCK                       01011               1091410                                                             12
01 007        BUTLER                             COUNTY                       3BUTLER                        01013               2094710                                                             12
01 008        CALHOUN                            COUNTY                       3CALHOUN                       01015              11857210                                                             12
01 009        CHAMBERS                           COUNTY                       3CHAMBERS                      01017               3421510                                                             12
01 010        CHEROKEE                           COUNTY                       3CHEROKEE                      01019               2598910                                                             12
01 011        CHILTON                            COUNTY                       3CHILTON                       01021               4364310                                                             12
01 012        CHOCTAW                            COUNTY                       3CHOCTAW                       01023               1385910                                                             07
01 013        CLARKE                             COUNTY                       3CLARKE                        01025               2583310                                                             12
01 014        CLAY                               COUNTY                       3CLAY                          01027               1393210                                                             08
01 015        CLEBURNE                           COUNTY                       3CLEBURNE                      01029               1497210                                                             12
01 016        COFFEE                             COUNTY                       3COFFEE                        01031               4994810                                                             12
01 017        COLBERT                            COUNTY                       3COLBERT                       01033               5442810                                                             12
01 018        CONECUH                            COUNTY                       3CONECUH                       01035               1322810                                                             12
01 019        COOSA                              COUNTY                       3COOSA                         01037               1153910                                                             12
01 020        COVINGTON                          COUNTY                       3COVINGTON                     01039               3776510                                                             07
01 021        CRENSHAW                           COUNTY                       3CRENSHAW                      01041               1390610                                                             07
01 022        CULLMAN                            COUNTY                       3CULLMAN                       01043               8040610                                                             12
01 023        DALE                               COUNTY                       3DALE                          01045               5025110                                                             12
01 024        DALLAS                             COUNTY                       3DALLAS                        01047               4382010                                                             12
01 025        DE KALB                            COUNTY                       3DE KALB                       01049               7110910                                                             12
