01 001        AUTAUGA                            COUNTY                       3AUTAUGA                       01001     52400040061    96                                                             97
01 002        BALDWIN                            COUNTY                       3BALDWIN                       01003     516000123023   96                                                             97
01 003        BARBOUR                            COUNTY                       3BARBOUR                       01005           26475    96                                                             97
01 004        BIBB                               COUNTY                       3BIBB                          01007           18142    96                                                             97
01 005        BLOUNT                             COUNTY                       3BLOUNT                        01009     10000043392    96                                                             97
01 006        BULLOCK                            COUNTY                       3BULLOCK                       01011           11188    96                                                             97
01 007        BUTLER                             COUNTY                       3BUTLER                        01013           21530    96                                                             97
01 008        CALHOUN                            COUNTY                       3CALHOUN                       01015     045000113511   96                                                             97
01 009        CHAMBERS                           COUNTY                       3CHAMBERS                      01017           36748    96                                                             97
01 010        CHEROKEE                           COUNTY                       3CHEROKEE                      01019           21170    96                                                             97
01 011        CHILTON                            COUNTY                       3CHILTON                       01021           35323    96                                                             97
01 012        CHOCTAW                            COUNTY                       3CHOCTAW                       01023           15714    96                                                             97
01 013        CLARKE                             COUNTY                       3CLARKE                        01025           27982    96                                                             97
01 014        CLAY                               COUNTY                       3CLAY                          01027           13544    96                                                             97
01 015        CLEBURNE                           COUNTY                       3CLEBURNE                      01029           13445    96                                                             97
01 016        COFFEE                             COUNTY                       3COFFEE                        01031           41910    96                                                             97
01 017        COLBERT                            COUNTY                       3COLBERT                       01033     26500052490    96                                                             97
01 018        CONECUH                            COUNTY                       3CONECUH                       01035           14112    96                                                             97
01 019        COOSA                              COUNTY                       3COOSA                         01037           11444    96                                                             97
01 020        COVINGTON                          COUNTY                       3COVINGTON                     01039           37263    96                                                             97
01 021        CRENSHAW                           COUNTY                       3CRENSHAW                      01041           13514    96                                                             97
01 022        CULLMAN                            COUNTY                       3CULLMAN                       01043           73274    96                                                             97
01 023        DALE                               COUNTY                       3DALE                          01045     21800049167    96                                                             97
01 024        DALLAS                             COUNTY                       3DALLAS                        01047           47362    96                                                             97
01 025        DE KALB                            COUNTY                       3DE KALB                       01049           57165    96                                                             97
01 026        ELMORE                             COUNTY                       3ELMORE                        01051     52400058460    96                                                             97
01 027        ESCAMBIA                           COUNTY                       3ESCAMBIA                      01053           35620    96                                                             97
01 028        ETOWAH                             COUNTY                       3ETOWAH                        01055     288000102129   96                                                             97
01 029        FAYETTE                            COUNTY                       3FAYETTE                       01057           17944    96                                                             97
01 030        FRANKLIN                           COUNTY                       3FRANKLIN                      01059           29253    96                                                             97
01 031        GENEVA                             COUNTY                       3GENEVA                        01061           24618    96                                                             97
01 032        GREENE                             COUNTY                       3GREENE                        01063           9947     96                                                             97
01 033        HALE                               COUNTY                       3HALE                          01065           16288    96                                                             97
01 034        HENRY                              COUNTY                       3HENRY                         01067           15232    96                                                             97
01 035        HOUSTON                            COUNTY                       3HOUSTON                       01069     21800083778    96                                                             97
01 036        JACKSON                            COUNTY                       3JACKSON                       01071           50428    96                                                             97
01 037        JEFFERSON                          COUNTY                       3JEFFERSON                     01073     100000661927   96                                                             97
01 038        LAMAR                              COUNTY                       3LAMAR                         01075           15591    96                                                             97
01 039        LAUDERDALE                         COUNTY                       3LAUDERDALE                    01077     26500083593    96                                                             97
01 040        LAWRENCE                           COUNTY                       3LAWRENCE                      01079     20300033037    96                                                             97
01 041        LEE                                COUNTY                       3LEE                           01081           95038    96                                                             97
01 042        LIMESTONE                          COUNTY                       3LIMESTONE                     01083     34400059844    96                                                             97
01 043        LOWNDES                            COUNTY                       3LOWNDES                       01085           12811    96                                                             97
01 044        MACON                              COUNTY                       3MACON                         01087           23563    96                                                             97
01 045        MADISON                            COUNTY                       3MADISON                       01089     344000270309   96                                                             97
01 046        MARENGO                            COUNTY                       3MARENGO                       01091           23430    96                                                             97
01 047        MARION                             COUNTY                       3MARION                        01093           30718    96                                                             97
01 048        MARSHALL                           COUNTY                       3MARSHALL                      01095           79159    96                                                             97
01 049        MOBILE                             COUNTY                       3MOBILE                        01097     516000395952   96                                                             97
01 050        MONROE                             COUNTY                       3MONROE                        01099           23874    96                                                             97
01 051        MONTGOMERY                         COUNTY                       3MONTGOMERY                    01101     524000216434   96                                                             97
01 052        MORGAN                             COUNTY                       3MORGAN                        01103     203000106942   96                                                             97
01 053        PERRY                              COUNTY                       3PERRY                         01105           12717    96                                                             97
01 054        PICKENS                            COUNTY                       3PICKENS                       01107           20864    96                                                             97
01 055        PIKE                               COUNTY                       3PIKE                          01109           28464    96                                                             97
01 056        RANDOLPH                           COUNTY                       3RANDOLPH                      01111           20073    96                                                             97
01 057        RUSSELL                            COUNTY                       3RUSSELL                       01113     18000051439    96                                                             97
01 058        ST CLAIR                           COUNTY                       3ST CLAIR                      01115     10000059218    96                                                             97
01 059        SHELBY                             COUNTY                       3SHELBY                        01117     100000130165   96                                                             97
01 060        SUMTER                             COUNTY                       3SUMTER                        01119           16174    96                                                             97
01 061        TALLADEGA                          COUNTY                       3TALLADEGA                     01121           76369    96                                                             97
01 062        TALLAPOOSA                         COUNTY                       3TALLAPOOSA                    01123           39810    96                                                             97
01 063        TUSCALOOSA                         COUNTY                       3TUSCALOOSA                    01125     860000158779   96                                                             97
01 064        WALKER                             COUNTY                       3WALKER                        01127           69686    96                                                             97
01 065        WASHINGTON                         COUNTY                       3WASHINGTON                    01129           17341    96                                                             97
01 066        WILCOX                             COUNTY                       3WILCOX                        01131           13515    96                                                             97
01 067        WINSTON                            COUNTY                       3WINSTON                       01133           23602    96                                                             97
02 001        ALEUTIANS WEST                     CENSUS DIVISION              4ALEUTIANS WEST                02016           4984     96                                                             97
