00600000000000UNITED STATES                                                                                                  28142190600         1.0000                                                     00
01000000000000ALABAMA                                                         3                              01                444710000         1.0000                                                     00
01100100100000AUTAUGA                                                         3AUTAUGA                       0100199001524000    4367100         0.6226                                     133      01     04
01100200200000BALDWIN                                                         3BALDWIN                       0100399003516000   14041500         1.0000                                     133      01     04
01100300300000BARBOUR                                                         3BARBOUR                       0100599005          2903800         0.4910                                     111      01     04
01100400400000BIBB                                                            3BIBB                          0100799007          2082600         0.3401                                     111      II     04
01100600600000BULLOCK                                                         3BULLOCK                       0101199011          1171400         0.2632                                     111      II     04
01100800800000CALHOUN                                                         3CALHOUN                       0101599015045000   11224900         1.0000                                     111      II     04
01100900900000CHAMBERS                                                        3CHAMBERS                      0101799017          3658300         0.5051                                     133      01     04
01101001000000CHEROKEE                                                        3CHEROKEE                      0101999019          2398800         1.0000                                     133      01     04
01101301300000CLARKE                                                          3CLARKE                        0102599025          2786700         0.4128                                     111      II     04
01101601600000COFFEE                                                          3COFFEE                        0103199031          4361500         0.6049                                     133      01     04
01101701700000COLBERT                                                         3COLBERT                       0103399033265000    5498400         1.0000                                     111      II     04
01102302300000DALE                                                            3DALE                          0104599045218000    4912900         0.5500                                     133      01     04
01102402400000DALLAS                                                          3DALLAS                        0104799047          4636500         1.0000                                     133      01     04
01102502500000DE KALB                                                         3DE KALB                       0104999049          6445200         1.0000                                     133      01     04
01102602600000ELMORE                                                          3ELMORE                        0105199051524000    6587400         1.0000                                     1330 0 0 01     04
01102802800000ETOWAH                                                          3ETOWAH                        0105599055288000   10345900         1.0000                                     1440 0 0 01     04
01103103100000GENEVA                                                          3GENEVA                        0106199061          2576400         0.5303                                     133      01     04
01103203200000GREENE                                                          3GREENE                        0106399063           997400         0.3457                                     111      II     04
01103403400000HENRY                                                           3HENRY                         0106799067          1631000         0.3418                                     133      01     04
01103503500000HOUSTON                                                         3HOUSTON                       0106999069218000    8878700         1.0000                                     111      II     04
01103703700000JEFFERSON                                                       3JEFFERSON                     0107399073100000   66204700         1.0000                                     1330 0 0 01     04
01103803800000LAMAR                                                           3LAMAR                         0107599075          1590400         0.2003                                     111      II     04
01103903900000LAUDERDALE                                                      3LAUDERDALE                    0107799077265000    8796600         0.8707                                     133      01     04
01104004000000LAWRENCE                                                        3LAWRENCE                      0107999079203000    3480300         0.7264                                     133      01     04
01104104100000LEE                                                             3LEE                           0108199081         11509200         1.0000                                     111      II     04
01104204200000LIMESTONE                                                       3LIMESTONE                     0108399083344000    6567600         1.0000                                     133      01     04
01104404400000MACON                                                           3MACON                         0108799087          2410500         0.8917                                     1330 0 0 01     04
01104504500000MADISON                                                         3MADISON                       0108999089344000   27670000         1.0000                                     133      01     04
01104804800000MARSHALL                                                        3MARSHALL                      0109599095          8223100         1.0000                                     133      01     04
01104904900000MOBILE                                                          3MOBILE                        0109799097516000   39984300         1.0000                                     111      01     04
01105005000000MONROE                                                          3MONROE                        0109999099          2432400         0.5696                                     111      II     04
01105105100000MONTGOMERY                                                      3MONTGOMERY                    0110199101524000   22351000         1.0000                                     133      01     04
01105205200000MORGAN                                                          3MORGAN                        0110399103203000   11106400         1.0000                                     133      01     04
01105405400000PICKENS                                                         3PICKENS                       0110799107          2094900         0.3418                                     133      01     04
01105605600000RANDOLPH                                                        3RANDOLPH                      0111199111          2238000         0.3068                                     122      01     04
01105805800000ST CLAIR                                                        3ST CLAIR                      0111599115100000    6474200         0.8524                                     133      01     04
01105905900000SHELBY                                                          3SHELBY                        0111799117100000   14329300         1.0000                                     133      01     04
01106006000000SUMTER                                                          3SUMTER                        0111999119          1479800         0.3575                                     133      01     04
01106206200000TALLAPOOSA                                                      3TALLAPOOSA                    0112399123          4147500         0.5539                                     133      01     04
01106306300000TUSCALOOSA                                                      3TUSCALOOSA                    0112599125860000   16487500         1.0000                                     133      01     04
01106406400000WALKER                                                          3WALKER                        0112799127          7071300         0.7799                                     133      01     04
01106606600000WILCOX                                                          3WILCOX                        0113199131          1318300         0.4753                                     133      01     04
01200300500000LOUISVILLE                                                      3BARBOUR                       0100544344            61200         0.0232                                     141      01     04
01200430100000NORTH BIBB                                                      3BIBB                          0100755018            98600         1.0000                                     133      01     04
01200550100000ALLGOOD                                                         3BLOUNT                        0100901396100000      62900         0.0200                                     141      01     04
